proposal_id,customer_id,location_id,responsible_id,project_id,status,type,visibility,name,completed_at,deleted_at,updated_at,created_at,user_id,city_id,address_id,latitude,longitude,lost_at,total,required_investment,description_project,category,benefit_type,description_benefit,area,estimated_value,restrictions,identification,main_activity,zip,street,number,company_name,federal_tax_id
680,4,,27,564.0,completed,company,restrict,COPACOL COOPERATIVA AGROINDUSTRIAL CONSOLATA,,,2025-08-04 14:00:04,2024-05-16 23:13:30,27,4006.0,,-25.312868,-49.299543,,8390000.0,0.0,,implantation,,,,,,,,,,,,
681,4,,27,565.0,completed,company,restrict,COPACOL COOPERATIVA AGROINDUSTRIAL CONSOLATA,,,2025-08-04 14:00:04,2024-05-16 23:13:30,27,4006.0,,-25.312868,-49.299543,,550000.0,0.0,,expansion,,,,,,,,,,,,
682,4,,27,566.0,completed,company,restrict,COPACOL COOPERATIVA AGROINDUSTRIAL CONSOLATA,,,2025-08-04 14:00:04,2024-05-16 23:13:31,27,4006.0,,-25.312868,-49.299543,,28000000.0,0.0,,implantation,,,,,,,,,,,,
683,4,,27,567.0,completed,company,restrict,COPACOL COOPERATIVA AGROINDUSTRIAL CONSOLATA,,,2025-08-04 14:00:04,2024-05-16 23:13:31,27,4006.0,,-25.312868,-49.299543,,650000.0,0.0,,expansion,,,,,,,,,,,,
684,4,,27,568.0,completed,company,restrict,COPAGRIL COOPERATIVA AGROINDUSTRIAL,,,2025-08-04 14:00:04,2024-05-16 23:13:31,27,4006.0,,-25.312868,-49.299543,,360000.0,0.0,,implantation,,,,,,,,,,,,
685,4,,27,569.0,completed,company,restrict,COPINI COMERCIO DE ALIMENTOS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:31,27,4006.0,,-25.312868,-49.299543,,15000000.0,0.0,,diversification,,,,,,,,,,,,
686,4,,27,570.0,completed,company,restrict,COUTO E NURNBERG COMÉRCIO DE PEÇAS LTDA.,,,2025-08-04 14:00:04,2024-05-16 23:13:32,27,4006.0,,-25.312868,-49.299543,,3171532.0,0.0,,expansion,,,,,,,,,,,,
687,4,,27,571.0,completed,company,restrict,DABLIO IMPORTADORA E EXPORTADORA EIRELI,,,2025-08-04 14:00:04,2024-05-16 23:13:32,27,4006.0,,-25.312868,-49.299543,,2700000.0,0.0,,implantation,,,,,,,,,,,,
688,4,,27,572.0,completed,company,restrict,DAF CAMINHÕES BRASIL INDÚSTRIA LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:32,27,4006.0,,-25.312868,-49.299543,,4000000.0,0.0,,implantation,,,,,,,,,,,,
689,4,,27,573.0,completed,company,restrict,DAF CAMINHÕES DO BRASIL LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:32,27,4006.0,,-25.312868,-49.299543,,390000.0,0.0,,diversification,,,,,,,,,,,,
690,4,,27,574.0,completed,company,restrict,DAJU COMÉRCIO DE TECIDOS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:33,27,4006.0,,-25.312868,-49.299543,,2179416.0,0.0,,implantation,,,,,,,,,,,,
691,4,,27,575.0,completed,company,restrict,DAJU COMÉRCIO DE TECIDOS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:33,27,4006.0,,-25.312868,-49.299543,,400000.0,0.0,,implantation,,,,,,,,,,,,
692,4,,27,576.0,completed,company,restrict,DAJU LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:33,27,4006.0,,-25.312868,-49.299543,,375000.0,0.0,,diversification,,,,,,,,,,,,
693,4,,27,577.0,completed,company,restrict,DAJU LTDA.,,,2025-08-04 14:00:04,2024-05-16 23:13:34,27,4006.0,,-25.312868,-49.299543,,1290400.0,0.0,,expansion,,,,,,,,,,,,
694,4,,27,578.0,completed,company,restrict,DARNEL EMBALAGENS LTDA.,,,2025-08-04 14:00:04,2024-05-16 23:13:34,27,4006.0,,-25.312868,-49.299543,,731726053.39,0.0,,implantation,,,,,,,,,,,,
695,4,,27,579.0,completed,company,restrict,DARNEL EMBALAGENS LTDA.,,,2025-08-04 14:00:04,2024-05-16 23:13:34,27,4006.0,,-25.312868,-49.299543,,102828883.39,0.0,,implantation,,,,,,,,,,,,
696,4,,27,580.0,completed,company,restrict,DASSI & PETRY COMERCIO VIRTUAL LTDA.,,,2025-08-04 14:00:04,2024-05-16 23:13:34,27,4006.0,,-25.312868,-49.299543,,63090000.0,0.0,,expansion,,,,,,,,,,,,
697,4,,27,581.0,completed,company,restrict,DEMÓBILE IND DE MÓVEIS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:35,27,4006.0,,-25.312868,-49.299543,,1243480.38,0.0,,expansion,,,,,,,,,,,,
698,4,,27,582.0,completed,company,restrict,DIARCO IMPORTAÇÃO E COMÉRCIO DE MATERIAIS DE ACABAMENTO LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:35,27,4006.0,,-25.312868,-49.299543,,1450000.0,0.0,,implantation,,,,,,,,,,,,
699,4,,27,583.0,completed,company,restrict,DICOMP DISTRIBUIDORA DE ELETRÔNICOS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:35,27,4006.0,,-25.312868,-49.299543,,1398352.0,0.0,,expansion,,,,,,,,,,,,
700,4,,27,584.0,completed,company,restrict,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,,,2025-08-04 14:00:04,2024-05-16 23:13:35,27,4006.0,,-25.312868,-49.299543,,0.0,0.0,,implantation,,,,,,,,,,,,
701,4,,27,585.0,completed,company,restrict,DISTRIBUIDORA DE FERRAMENTAS KENNEDY LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:35,27,4006.0,,-25.312868,-49.299543,,369163.0,0.0,,expansion,,,,,,,,,,,,
702,4,,27,586.0,completed,company,restrict,DIVISYSTEM MATERIAIS E SERVIÇOS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:35,27,4006.0,,-25.312868,-49.299543,,406000.0,0.0,,implantation,,,,,,,,,,,,
703,4,,27,587.0,completed,company,restrict,DMARTINS IMPORT & EXPORT EIRELI,,,2025-08-04 14:00:04,2024-05-16 23:13:36,27,4006.0,,-25.312868,-49.299543,,11560000.0,0.0,,expansion,,,,,,,,,,,,
704,4,,27,588.0,completed,company,restrict,DSJ- LONDRINA ARMARINHOS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:36,27,4006.0,,-25.312868,-49.299543,,11987649.9,0.0,,expansion,,,,,,,,,,,,
705,4,,27,589.0,completed,company,restrict,DVG DETALLI COMERCIO DE MATERIAIS DE CONSTRUCAO E ACABAMENTOS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:36,27,4006.0,,-25.312868,-49.299543,,414000.0,0.0,,expansion,,,,,,,,,,,,
706,4,,27,590.0,completed,company,restrict,E-COM SOLUÇÕES LTDA.,,,2025-08-04 14:00:04,2024-05-16 23:13:37,27,4006.0,,-25.312868,-49.299543,,1871418.59,0.0,,implantation,,,,,,,,,,,,
707,4,,27,591.0,completed,company,restrict,E. M. COLLI LTDA.,,,2025-08-04 14:00:04,2024-05-16 23:13:37,27,4006.0,,-25.312868,-49.299543,,1870632.0,0.0,,implantation,,,,,,,,,,,,
708,4,,27,592.0,completed,company,restrict,E.Z. MINERALS COMÉRCIO E REPRESENTAÇÕES EIRELI,,,2025-08-04 14:00:04,2024-05-16 23:13:37,27,4006.0,,-25.312868,-49.299543,,255200000.0,0.0,,implantation,,,,,,,,,,,,
709,4,,27,593.0,completed,company,restrict,ECOPARQUE HABITAÇÕES SUSTENTÁVEIS LTDA.,,,2025-08-04 14:00:04,2024-05-16 23:13:37,27,4006.0,,-25.312868,-49.299543,,28400000.0,0.0,,expansion,,,,,,,,,,,,
710,4,,27,594.0,completed,company,restrict,ELECTROLUX DO BRASIL S A,,,2025-08-04 14:00:04,2024-05-16 23:13:37,27,4006.0,,-25.312868,-49.299543,,3600000.0,0.0,,implantation,,,,,,,,,,,,
711,4,,27,595.0,completed,company,restrict,ELETRORASTRO COMÉRCIO DE MATERIAL ELÉTRICO,,,2025-08-04 14:00:04,2024-05-16 23:13:38,27,4006.0,,-25.312868,-49.299543,,3796100.0,0.0,,expansion,,,,,,,,,,,,
712,4,,27,596.0,completed,company,restrict,ELETRORASTRO COMÉRCIO DE MATERIAL ELÉTRICO LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:38,27,4006.0,,-25.312868,-49.299543,,15000000.0,0.0,,implantation,,,,,,,,,,,,
713,4,,27,597.0,completed,company,restrict,EMBRART INDUSTRIA DE EMBALAGENS E ARTEFATOS DE PAPEL LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:38,27,4006.0,,-25.312868,-49.299543,,15000000.0,0.0,,implantation,,,,,,,,,,,,
714,4,,27,598.0,completed,company,restrict,ENGEPEÇAS EQUIPAMENTOS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:38,27,4006.0,,-25.312868,-49.299543,,25000000.0,0.0,,implantation,,,,,,,,,,,,
715,4,,27,599.0,completed,company,restrict,ENGEPEÇAS EQUIPAMENTOS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:38,27,4006.0,,-25.312868,-49.299543,,360000.0,0.0,,implantation,,,,,,,,,,,,
716,4,,27,600.0,completed,company,restrict,EUROSTAR DO BRASIL S/A,,,2025-08-04 14:00:04,2024-05-16 23:13:39,27,4006.0,,-25.312868,-49.299543,,376000.0,0.0,,implantation,,,,,,,,,,,,
717,4,,27,601.0,completed,company,restrict,EUROSUL FORNECEDORA DE NAVIOS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:39,27,4006.0,,-25.312868,-49.299543,,36000000.0,0.0,,expansion,,,,,,,,,,,,
718,4,,27,602.0,completed,company,restrict,EVOLUSOM COMERCIAL LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:39,27,4006.0,,-25.312868,-49.299543,,604000.0,0.0,,implantation,,,,,,,,,,,,
719,4,,27,603.0,completed,company,restrict,FERRAGENS NEGRÃO COMERCIAL LTDA.,,,2025-08-04 14:00:04,2024-05-16 23:13:39,27,4006.0,,-25.312868,-49.299543,,1474000.0,0.0,,implantation,,,,,,,,,,,,
720,4,,27,604.0,completed,company,restrict,FERRAMENTARIA J.N LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:40,27,4006.0,,-25.312868,-49.299543,,259308135.0,0.0,,expansion,,,,,,,,,,,,
721,4,,27,605.0,completed,company,restrict,FGVTN BRASIL LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:40,27,4006.0,,-25.312868,-49.299543,,3849070.45,0.0,,implantation,,,,,,,,,,,,
722,4,,27,606.0,completed,company,restrict,FIASUL INDÚSTRIA DE FIOS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:40,27,4006.0,,-25.312868,-49.299543,,360000.0,0.0,,implantation,,,,,,,,,,,,
723,4,,27,607.0,completed,company,restrict,FILETTO COMPONENTES E FERRAGENS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:40,27,4006.0,,-25.312868,-49.299543,,12792000.0,0.0,,implantation,,,,,,,,,,,,
724,4,,27,608.0,completed,company,restrict,FOXLUX S.A,,,2025-08-04 14:00:04,2024-05-16 23:13:40,27,4006.0,,-25.312868,-49.299543,,5100000.0,0.0,,implantation,,,,,,,,,,,,
725,4,,27,609.0,completed,company,restrict,FRESNOMAQ INDÚSTRIA DE MÁQUINAS S/A,,,2025-08-04 14:00:04,2024-05-16 23:13:41,27,4006.0,,-25.312868,-49.299543,,380000.0,0.0,,implantation,,,,,,,,,,,,
726,4,,27,610.0,completed,company,restrict,FRIGORÍFICO SÃO MIGUEL LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:41,27,4006.0,,-25.312868,-49.299543,,800000.0,0.0,,expansion,,,,,,,,,,,,
727,4,,27,611.0,completed,company,restrict,FRIMESA COOPERATIVA CENTRAL,,,2025-08-04 14:00:04,2024-05-16 23:13:41,27,4006.0,,-25.312868,-49.299543,,905000.0,0.0,,implantation,,,,,,,,,,,,
728,4,,27,612.0,completed,company,restrict,FRISIA COOPERATIVA AGROINDUSTRIAL,,,2025-08-04 14:00:04,2024-05-16 23:13:42,27,4006.0,,-25.312868,-49.299543,,411000.0,0.0,,expansion,,,,,,,,,,,,
729,4,,27,613.0,completed,company,restrict,FRISIA COOPERATIVA AGROINDUSTRIAL,,,2025-08-04 14:00:04,2024-05-16 23:13:42,27,4006.0,,-25.312868,-49.299543,,13310000.0,0.0,,expansion,,,,,,,,,,,,
730,4,,27,614.0,completed,company,restrict,GALZER IMPORTAÇÃO E EXPORTAÇÃO LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:42,27,4006.0,,-25.312868,-49.299543,,29872538.0,0.0,,implantation,,,,,,,,,,,,
731,4,,27,615.0,completed,company,restrict,GAUSS INDÚSTRIA E COMÉRCIO LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:43,27,4006.0,,-25.312868,-49.299543,,35000000.0,0.0,,diversification,,,,,,,,,,,,
732,4,,27,616.0,completed,company,restrict,GAZIN INDÚSTRIA DE COLCHÕES LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:43,27,4006.0,,-25.312868,-49.299543,,728213.7,0.0,,expansion,,,,,,,,,,,,
733,4,,27,617.0,completed,company,restrict,GAZIN INDUSTRIA E COMERCIO DE MOLAS LTDA E GAZIN INDUSTRA DE COLCHÕES LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:43,27,4006.0,,-25.312868,-49.299543,,23600000.0,0.0,,implantation,,,,,,,,,,,,
734,4,,27,618.0,completed,company,restrict,GAZIN INDÚSTRIA E COMÉRCIO DE MÓVEIS E ELETRODOMÉSTICOS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:43,27,4006.0,,-25.312868,-49.299543,,28027342.47,0.0,,expansion,,,,,,,,,,,,
735,4,,27,619.0,completed,company,restrict,GAZIN INDUSTRIA E COMÉRCIO DE MÓVEIS E ELETRODOMÉSTICOS S.A,,,2025-08-04 14:00:04,2024-05-16 23:13:43,27,4006.0,,-25.312868,-49.299543,,13381213.32,0.0,,expansion,,,,,,,,,,,,
736,4,,27,620.0,completed,company,restrict,GIGANTEC COMÉRCIO ELETRÔNICO EIRELI,,,2025-08-04 14:00:04,2024-05-16 23:13:44,27,4006.0,,-25.312868,-49.299543,,400997.0,0.0,,expansion,,,,,,,,,,,,
737,4,,27,621.0,completed,company,restrict,GLOBOAVES SAO PAULO AGROAVICOLA LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:44,27,4006.0,,-25.312868,-49.299543,,1114130.1,0.0,,implantation,,,,,,,,,,,,
738,4,,27,622.0,completed,company,restrict,GMAD PLACAVEL SUPRIMENTOS PARA MÓVEIS LTDA.,,,2025-08-04 14:00:04,2024-05-16 23:13:44,27,4006.0,,-25.312868,-49.299543,,4000000.0,0.0,,implantation,,,,,,,,,,,,
739,4,,27,623.0,completed,company,restrict,GOL LINHAS AÉREAS INTELIGENTES,,,2025-08-04 14:00:04,2024-05-16 23:13:44,27,4006.0,,-25.312868,-49.299543,,457999.0,0.0,,reactivation,,,,,,,,,,,,
740,4,,27,624.0,completed,company,restrict,GONCALVES & TORTOLA S/A,,,2025-08-04 14:00:04,2024-05-16 23:13:44,27,4006.0,,-25.312868,-49.299543,,0.0,0.0,,implantation,,,,,,,,,,,,
741,4,,27,625.0,completed,company,restrict,GPC QUÍMICA S/A,,,2025-08-04 14:00:04,2024-05-16 23:13:44,27,4006.0,,-25.312868,-49.299543,,360000.0,0.0,,implantation,,,,,,,,,,,,
742,4,,27,626.0,completed,company,restrict,GPC QUÍMICA S/A,,,2025-08-04 14:00:04,2024-05-16 23:13:45,27,4006.0,,-25.312868,-49.299543,,22000000.0,0.0,,implantation,,,,,,,,,,,,
743,4,,27,627.0,completed,company,restrict,GRANDFOOD INDÚSTRIA COMÉRCIO LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:45,27,4006.0,,-25.312868,-49.299543,,420000.0,0.0,,implantation,,,,,,,,,,,,
744,4,,27,628.0,completed,company,restrict,GREAT PETS IMPORTAÇÃO E COMÉRCIO LTDA.,,,2025-08-04 14:00:04,2024-05-16 23:13:45,27,4006.0,,-25.312868,-49.299543,,442500.0,0.0,,implantation,,,,,,,,,,,,
745,4,,27,629.0,completed,company,restrict,GUERRO & PAGNUSSAT LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:45,27,4006.0,,-25.312868,-49.299543,,1021711.0,0.0,,implantation,,,,,,,,,,,,
746,4,,27,630.0,completed,company,restrict,GURGEL MOTORES LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:46,27,4006.0,,-25.312868,-49.299543,,12753761.81,0.0,,expansion,,,,,,,,,,,,
747,4,,27,631.0,completed,company,restrict,HAAS DO BRASIL INDUSTRIA DE MÁQUINAS LTDA.,,,2025-08-04 14:00:04,2024-05-16 23:13:46,27,4006.0,,-25.312868,-49.299543,,12000000.0,0.0,,expansion,,,,,,,,,,,,
748,4,,27,632.0,completed,company,restrict,HAAS DO BRASIL INDUSTRIA DE MÁQUINAS LTDA.,,,2025-08-04 14:00:04,2024-05-16 23:13:46,27,4006.0,,-25.312868,-49.299543,,881661000.0,0.0,,expansion,,,,,,,,,,,,
749,4,,27,633.0,completed,company,restrict,HAFELE BRASIL LTDA.,,,2025-08-04 14:00:04,2024-05-16 23:13:46,27,4006.0,,-25.312868,-49.299543,,2300000.0,0.0,,expansion,,,,,,,,,,,,
750,4,,27,634.0,completed,company,restrict,HANDEX DO BRASIL LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:47,27,4006.0,,-25.312868,-49.299543,,412500.0,0.0,,expansion,,,,,,,,,,,,
751,4,,27,635.0,completed,company,restrict,HAYAMAX DISTRIBUIDORA DE PRODUTOS ELETRÔNICOS LTDA.,,,2025-08-04 14:00:04,2024-05-16 23:13:47,27,4011.0,,-25.312868,-49.299543,,31440000.0,0.0,,expansion,,,,,,,,,,,,
752,4,,27,636.0,completed,company,restrict,HE INDÚSTRIA E  COMÉRCIO DE LATICINIOS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:48,27,4011.0,,-25.312868,-49.299543,,400000.0,0.0,,diversification,,,,,,,,,,,,
753,4,,27,637.0,completed,company,restrict,HEINEKEN BRASIL,,,2025-08-04 14:00:04,2024-05-16 23:13:48,27,4012.0,,-25.312868,-49.299543,,13652154.92,0.0,,expansion,,,,,,,,,,,,
754,4,,27,638.0,completed,company,restrict,"HELLEN – INDÚSTRIA, COMÉRCIO E EXPORTAÇÃO LTDA.",,,2025-08-04 14:00:04,2024-05-16 23:13:49,27,4012.0,,-25.312868,-49.299543,,4710827.42,0.0,,expansion,,,,,,,,,,,,
755,4,,27,639.0,completed,company,restrict,HELM DO BRASIL MERCANTIL LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:49,27,4012.0,,-25.312868,-49.299543,,5518539.78,0.0,,implantation,,,,,,,,,,,,
756,4,,27,640.0,completed,company,restrict,HIPERCLIMA SISTEMAS DE CLIMATIZAÇÃO LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:50,27,4012.0,,-25.312868,-49.299543,,500000.0,0.0,,diversification,,,,,,,,,,,,
757,4,,27,641.0,completed,company,restrict,HITECH ELECTRIC IMPORTAÇÃO E DISTRIBUIÇÃO DE VEÍCULOS ELÉTRICOS EIRELI,,,2025-08-04 14:00:04,2024-05-16 23:13:50,27,4021.0,,-25.312868,-49.299543,,386000.0,0.0,,expansion,,,,,,,,,,,,
758,4,,27,642.0,completed,company,restrict,HORFRAN COMERCIAL ELETRO MÓVEIS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:50,27,4021.0,,-25.312868,-49.299543,,1064000000.0,0.0,,expansion,,,,,,,,,,,,
759,4,,27,643.0,completed,company,restrict,HORSCH DO BRASIL INDÚSTRIA COMÉRCIO E IMPORTAÇÃO DE MÁQUINAS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:50,27,4023.0,,-25.312868,-49.299543,,4224512.99,0.0,,implantation,,,,,,,,,,,,
760,4,,27,644.0,completed,company,restrict,HÜBNER COMPONENTES E SISTEMAS AUTOMOTIVOS S/A.,,,2025-08-04 14:00:04,2024-05-16 23:13:50,27,4031.0,,-25.312868,-49.299543,,360000.0,0.0,,implantation,,,,,,,,,,,,
761,4,,27,645.0,completed,company,restrict,ILUMISOL INDÚSTRIA IMPORTAÇÃO E EXPORTAÇÃO EIRELI,,,2025-08-04 14:00:04,2024-05-16 23:13:51,27,4031.0,,-25.312868,-49.299543,,450000.0,0.0,,expansion,,,,,,,,,,,,
762,4,,27,646.0,completed,company,restrict,IMPERMIX LOJA 007 E-COMMERCE,,,2025-08-04 14:00:04,2024-05-16 23:13:51,27,4040.0,,-25.312868,-49.299543,,360000.0,0.0,,implantation,,,,,,,,,,,,
763,4,,27,647.0,completed,company,restrict,IMPORT SERVICE MATERIAL MÉDICO HOSPITALAR LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:51,27,4047.0,,-25.312868,-49.299543,,1500000000.0,0.0,,implantation,,,,,,,,,,,,
764,4,,27,648.0,completed,company,restrict,IMPORTADORA DE FRUTAS LA VIOLETERA LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:51,27,4047.0,,-25.312868,-49.299543,,55000000.0,0.0,,expansion,,,,,,,,,,,,
765,4,,27,649.0,completed,company,restrict,IMPRESS DECOR BRASIL - INDÚSTRIA DE PAPEIS DECORATIVOS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:52,27,4047.0,,-25.312868,-49.299543,,15000000.0,0.0,,implantation,,,,,,,,,,,,
766,4,,27,650.0,completed,company,restrict,IMPRESS DECOR BRASIL – INDÚSTRIA DE PAPÉIS DECORATIVOS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:52,27,4053.0,,-25.312868,-49.299543,,1091010.0,0.0,,expansion,,,,,,,,,,,,
767,4,,27,651.0,completed,company,restrict,INAB - INDÚSTRIA NACIONAL DE BEBIDAS LTDA.,,,2025-08-04 14:00:04,2024-05-16 23:13:52,27,4053.0,,-25.312868,-49.299543,,900000.0,0.0,,expansion,,,,,,,,,,,,
768,4,,27,652.0,completed,company,restrict,INBBEL INDÚSTRIA BRASILEIRA DE BEBIDAS LTDA,,,2025-08-04 14:00:04,2024-05-16 23:13:52,27,4063.0,,-25.312868,-49.299543,,705080.0,0.0,,expansion,,,,,,,,,,,,
769,4,,27,653.0,completed,company,restrict,INDÚSTRIA BRASILEIRA DE MUNIÇÕES S.A.,,,2025-08-04 14:00:05,2024-05-16 23:13:53,27,4063.0,,-25.312868,-49.299543,,67177000.0,0.0,,implantation,,,,,,,,,,,,
770,4,,27,654.0,completed,company,restrict,INDUSTRIA E COMERCIO DE BEBIDAS TONI LTDA,,,2025-08-04 14:00:05,2024-05-16 23:13:53,27,4063.0,,-25.312868,-49.299543,,149300000.0,0.0,,implantation,,,,,,,,,,,,
771,4,,27,655.0,completed,company,restrict,INGÁ MATERIAIS MÉDICOS HOSPITALARES,,,2025-08-04 14:00:05,2024-05-16 23:13:53,27,4065.0,,-25.312868,-49.299543,,360000.0,0.0,,implantation,,,,,,,,,,,,
772,4,,27,656.0,completed,company,restrict,INPLASUL IND DE PLÁSTICO SUDOESTE LTDA,,,2025-08-04 14:00:05,2024-05-16 23:13:54,27,4065.0,,-25.312868,-49.299543,,6500000.0,0.0,,implantation,,,,,,,,,,,,
773,4,,27,657.0,completed,company,restrict,INTEGRADA COOPERATIVA AGROINDUSTRIAL,,,2025-08-04 14:00:05,2024-05-16 23:13:54,27,4065.0,,-25.312868,-49.299543,,23398039.4,0.0,,expansion,,,,,,,,,,,,
774,4,,27,658.0,completed,company,restrict,INTERBELLE COMÉRCIO DE PRODUTOS DE BELEZA LTDA,,,2025-08-04 14:00:05,2024-05-16 23:13:54,27,4065.0,,-25.312868,-49.299543,,388203.16,0.0,,expansion,,,,,,,,,,,,
775,4,,27,659.0,completed,company,restrict,INTERBELLE COMÉRCIO DE PRODUTOS DE BELEZA LTDA,,,2025-08-04 14:00:05,2024-05-16 23:13:54,27,4071.0,,-25.312868,-49.299543,,4256586.62,0.0,,implantation,,,,,,,,,,,,
776,4,,27,660.0,completed,company,restrict,INTERBULK S.A,,,2025-08-04 14:00:05,2024-05-16 23:13:55,27,4079.0,,-25.312868,-49.299543,,60000000.0,0.0,,expansion,,,,,,,,,,,,
777,4,,27,661.0,completed,company,restrict,IRMÃOS MUFFATO & CIA LTDA,,,2025-08-04 14:00:05,2024-05-16 23:13:55,27,4079.0,,-25.312868,-49.299543,,25427050.0,0.0,,expansion,,,,,,,,,,,,
778,4,,27,662.0,completed,company,restrict,IRMÃOS MUFFATO & CIA LTDA,,,2025-08-04 14:00:05,2024-05-16 23:13:55,27,4079.0,,-25.312868,-49.299543,,81577577.34,0.0,,implantation,,,,,,,,,,,,
779,4,,27,663.0,completed,company,restrict,IRMÃOS POLIS - IMPORTAÇÃO E EXPORTAÇÃO LTDA,,,2025-08-04 14:00:05,2024-05-16 23:13:56,27,4082.0,,-25.312868,-49.299543,,87283856.24,0.0,,expansion,,,,,,,,,,,,
780,4,,27,664.0,completed,company,restrict,ISOART INDÚSTRIA DE PRODUTOS TÉRMICOS E CONSTRUTIVOS LTDA,,,2025-08-04 14:00:05,2024-05-16 23:13:56,27,4085.0,,-25.312868,-49.299543,,20000000.0,0.0,,expansion,,,,,,,,,,,,
781,4,,27,665.0,completed,company,restrict,J. PAULO PEREIRA DO NASCIMENTO - MÓVEIS,,,2025-08-04 14:00:05,2024-05-16 23:13:56,27,4095.0,,-25.312868,-49.299543,,3500000.0,0.0,,implantation,,,,,,,,,,,,
782,4,,27,666.0,completed,company,restrict,JASMINE INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,,,2025-08-04 14:00:05,2024-05-16 23:13:57,27,4103.0,,-25.312868,-49.299543,,780000.0,0.0,,implantation,,,,,,,,,,,,
783,4,,27,667.0,completed,company,restrict,JBS S.A.,,,2025-08-04 14:00:05,2024-05-16 23:13:57,27,4103.0,,-25.312868,-49.299543,,360000.0,0.0,,expansion,,,,,,,,,,,,
784,4,,27,668.0,completed,company,restrict,"JP COMÉRCIO DE METAIS, IMPORTAÇÃO E EXPORTAÇÃO LTDA",,,2025-08-04 14:00:05,2024-05-16 23:13:58,27,4103.0,,-25.312868,-49.299543,,12864200.0,0.0,,implantation,,,,,,,,,,,,
785,4,,27,669.0,completed,company,restrict,KAEFER AGRO INDUSTRIAL LTDA,,,2025-08-04 14:00:05,2024-05-16 23:13:58,27,4103.0,,-25.312868,-49.299543,,560320.4,0.0,,implantation,,,,,,,,,,,,
786,4,,27,670.0,completed,company,restrict,KAMARO ARTES GRÁFICAS LTDA,,,2025-08-04 14:00:05,2024-05-16 23:13:58,27,4103.0,,-25.312868,-49.299543,,365675.0,0.0,,implantation,,,,,,,,,,,,
787,4,,27,671.0,completed,company,restrict,KAPAZI INDUSTRIA E COMERCIO DE CAPACHOS LTDA,,,2025-08-04 14:00:05,2024-05-16 23:13:58,27,4103.0,,-25.312868,-49.299543,,5967438.88,0.0,,expansion,,,,,,,,,,,,
788,4,,27,672.0,completed,company,restrict,KEY DESIGN VESTUARIO E ACESSORIOS LTDA,,,2025-08-04 14:00:05,2024-05-16 23:13:59,27,4103.0,,-25.312868,-49.299543,,432000.0,0.0,,expansion,,,,,,,,,,,,
789,4,,27,673.0,completed,company,restrict,KIDASEN INDÚSTRIA E COMÉRCIO DE ANTENAS LTDA,,,2025-08-04 14:00:05,2024-05-16 23:13:59,27,4110.0,,-25.312868,-49.299543,,13076694.48,0.0,,expansion,,,,,,,,,,,,
